id,platform,text,timestamp
647,X,Government needs to do more for the people in Negril 😠,2025-10-15 08:46:00
648,Instagram,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-16 19:22:00
649,YouTube,Hope the new law improves public services about Montego Bay 📜,2025-10-17 17:55:00
650,X,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-15 16:03:00
651,YouTube,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-17 19:46:00
652,X,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-17 20:19:00
653,YouTube,Mi hungry fi some jerk chicken in Portmore 🍗,2025-10-15 05:45:00
654,X,Did you see that crazy goal last night for Negril ⚽,2025-10-15 10:34:00
655,YouTube,"Taxes keep going up, when will it stop in Spanish Town? 💸",2025-10-15 10:21:00
656,X,Mi glad fi see di Reggae Boyz win dem match in Portmore!,2025-10-15 11:06:00
657,Instagram,Gas prices are killing me today in Mandeville 😤,2025-10-16 02:29:00
658,X,"Water shortage again in Mandeville, people a suffer.",2025-10-15 00:09:00
659,YouTube,Di power cut last night was rough in St. Ann ⚡,2025-10-17 18:14:00
660,Instagram,Di bus never show up again in Montego Bay 😩,2025-10-15 04:07:00
661,X,Gas prices are killing me today in Ocho Rios 😤,2025-10-17 02:20:00
662,X,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-17 05:17:00
663,X,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-16 21:24:00
664,YouTube,PM's speech today was inspiring about Portmore 🙌,2025-10-15 17:29:00
665,Instagram,"Budget proposals are out, what do you think about Montego Bay? 💰",2025-10-17 08:45:00
666,Instagram,PM's speech today was inspiring about Montego Bay 🙌,2025-10-17 04:12:00
667,YouTube,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-16 00:53:00
668,Instagram,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-16 22:35:00
669,Instagram,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-15 23:17:00
670,X,Government needs to do more for the people in Kingston 😠,2025-10-17 05:18:00
671,YouTube,"Budget proposals are out, what do you think about St. Ann? 💰",2025-10-16 05:50:00
672,YouTube,Di power cut last night was rough in Negril ⚡,2025-10-17 19:08:00
673,X,"Water shortage again in Portmore, people a suffer.",2025-10-17 02:23:00
674,YouTube,Our team won the championship in Kingston! 🏆,2025-10-16 09:44:00
675,Instagram,Street food a sell out fast in Spanish Town 🌮,2025-10-16 07:38:00
676,Instagram,The Prime Minister announced new policies today in Negril 🇯🇲,2025-10-15 07:00:00
677,Instagram,Government needs to do more for the people in Kingston 😠,2025-10-17 18:23:00
678,YouTube,Di bus never show up again in Spanish Town 😩,2025-10-15 19:02:00
679,YouTube,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-15 03:37:00
680,YouTube,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-17 16:23:00
681,YouTube,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-16 19:58:00
682,YouTube,Di power cut last night was rough in St. Catherine ⚡,2025-10-16 07:10:00
683,YouTube,Di power cut last night was rough in Kingston ⚡,2025-10-17 08:42:00
684,X,Mi hungry fi some jerk chicken in Ocho Rios 🍗,2025-10-17 17:19:00
685,X,Training hard for the upcoming marathon in Spanish Town 🏃‍♂️,2025-10-16 16:54:00
686,X,The Prime Minister announced new policies today in St. Ann 🇯🇲,2025-10-16 18:53:00
687,X,Training hard for the upcoming marathon in Ocho Rios 🏃‍♂️,2025-10-16 18:00:00
688,YouTube,"Taxes keep going up, when will it stop in Spanish Town? 💸",2025-10-15 05:07:00
689,X,Our team won the championship in Spanish Town! 🏆,2025-10-16 03:46:00
690,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-17 23:36:00
691,X,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-15 06:37:00
692,Instagram,Training hard for the upcoming marathon in Montego Bay 🏃‍♂️,2025-10-17 15:38:00
693,Instagram,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-16 12:22:00
694,X,"Water shortage again in St. Ann, people a suffer.",2025-10-15 05:18:00
695,X,"Taxes keep going up, when will it stop in St. Catherine? 💸",2025-10-16 16:39:00
696,Instagram,Street food a sell out fast in Montego Bay 🌮,2025-10-15 07:39:00
697,Instagram,"Crime rates are going up in Montego Bay, stay safe out there 🚨",2025-10-15 12:46:00
698,X,Did you see that crazy goal last night for Mandeville ⚽,2025-10-15 05:26:00
699,X,"Water shortage again in St. Catherine, people a suffer.",2025-10-16 15:54:00
700,X,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-15 19:45:00
701,Instagram,Did you see that crazy goal last night for Spanish Town ⚽,2025-10-16 12:44:00
702,X,PM's speech today was inspiring about St. Ann 🙌,2025-10-17 21:36:00
703,YouTube,Mi cyaan wait fi di next music festival in Kingston! 🎶,2025-10-16 00:34:00
704,YouTube,Our team won the championship in St. Catherine! 🏆,2025-10-16 14:59:00
705,X,"Budget proposals are out, what do you think about Portmore? 💰",2025-10-16 20:36:00
706,X,Can’t believe another shooting happened in Mandeville 😡,2025-10-15 12:47:00
707,YouTube,Street food a sell out fast in Kingston 🌮,2025-10-16 05:42:00
708,X,Government needs to do more for the people in Spanish Town 😠,2025-10-15 18:38:00
709,Instagram,Hope the new law improves public services about Mandeville 📜,2025-10-17 16:04:00
710,YouTube,"Water shortage again in Kingston, people a suffer.",2025-10-17 09:25:00
711,X,Government needs to do more for the people in Ocho Rios 😠,2025-10-16 13:20:00
712,Instagram,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-15 05:18:00
713,YouTube,Can’t believe another shooting happened in Spanish Town 😡,2025-10-16 00:14:00
714,X,Did you see that crazy goal last night for Mandeville ⚽,2025-10-15 19:58:00
715,X,Di bus never show up again in Ocho Rios 😩,2025-10-17 19:28:00
716,YouTube,"Cost of living is ridiculous in Montego Bay, people a struggle 😓",2025-10-15 00:36:00
717,Instagram,The Prime Minister announced new policies today in St. Catherine 🇯🇲,2025-10-15 16:32:00
718,Instagram,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-15 00:34:00
719,Instagram,Government needs to do more for the people in Spanish Town 😠,2025-10-16 13:06:00
720,X,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-17 01:09:00
721,YouTube,Street food a sell out fast in St. Ann 🌮,2025-10-16 15:13:00
722,X,Di power cut last night was rough in St. Ann ⚡,2025-10-17 13:04:00
723,Instagram,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-16 03:29:00
724,X,"Di road dem a bad shape in Ocho Rios, we need fix it.",2025-10-16 05:18:00
725,Instagram,"Cost of living is ridiculous in Negril, people a struggle 😓",2025-10-15 09:50:00
726,X,The Prime Minister announced new policies today in Spanish Town 🇯🇲,2025-10-17 14:47:00
727,YouTube,The Prime Minister announced new policies today in Ocho Rios 🇯🇲,2025-10-16 03:17:00
728,X,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-16 06:35:00
729,Instagram,Street food a sell out fast in St. Catherine 🌮,2025-10-15 10:06:00
730,Instagram,Mi hungry fi some jerk chicken in Mandeville 🍗,2025-10-17 11:17:00
731,YouTube,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-16 20:35:00
732,YouTube,Gas prices are killing me today in Portmore 😤,2025-10-15 13:55:00
733,X,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-16 22:31:00
734,Instagram,"Crime rates are going up in Portmore, stay safe out there 🚨",2025-10-16 17:49:00
735,Instagram,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-15 10:31:00
736,X,Di power cut last night was rough in St. Ann ⚡,2025-10-15 10:57:00
737,X,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-17 14:06:00
738,Instagram,Training hard for the upcoming marathon in Ocho Rios 🏃‍♂️,2025-10-17 19:29:00
739,X,The Prime Minister announced new policies today in St. Ann 🇯🇲,2025-10-16 04:41:00
740,YouTube,The Prime Minister announced new policies today in Portmore 🇯🇲,2025-10-16 07:58:00
741,X,The Prime Minister announced new policies today in Spanish Town 🇯🇲,2025-10-15 22:27:00
742,Instagram,Mi hungry fi some jerk chicken in Spanish Town 🍗,2025-10-17 18:04:00
743,X,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-17 11:06:00
744,Instagram,"Budget proposals are out, what do you think about Mandeville? 💰",2025-10-17 14:25:00
745,Instagram,"Crime rates are going up in St. Ann, stay safe out there 🚨",2025-10-15 11:42:00
746,Instagram,Di bus never show up again in Portmore 😩,2025-10-16 05:05:00
747,YouTube,Mi proud a di new youth program in Montego Bay 🇯🇲,2025-10-16 22:36:00
748,Instagram,Gas prices are killing me today in Negril 😤,2025-10-15 19:21:00
749,Instagram,Our team won the championship in Portmore! 🏆,2025-10-17 17:17:00
750,YouTube,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-16 17:06:00
751,X,Gas prices are killing me today in Montego Bay 😤,2025-10-15 08:16:00
752,X,Government needs to do more for the people in Portmore 😠,2025-10-17 13:33:00
753,X,Di power cut last night was rough in Kingston ⚡,2025-10-15 08:16:00
754,YouTube,Training hard for the upcoming marathon in Ocho Rios 🏃‍♂️,2025-10-15 03:16:00
755,X,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-16 15:35:00
756,YouTube,Government needs to do more for the people in Negril 😠,2025-10-18 00:41:00
757,Instagram,"Water shortage again in Montego Bay, people a suffer.",2025-10-15 03:38:00
758,X,Did you see that crazy goal last night for St. Ann ⚽,2025-10-15 13:39:00
759,Instagram,Government needs to do more for the people in Portmore 😠,2025-10-17 00:34:00
760,Instagram,Street food a sell out fast in St. Catherine 🌮,2025-10-17 07:02:00
761,X,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-15 01:36:00
762,X,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-17 21:35:00
763,X,Government needs to do more for the people in St. Ann 😠,2025-10-17 08:24:00
764,YouTube,Training hard for the upcoming marathon in Spanish Town 🏃‍♂️,2025-10-16 12:10:00
765,Instagram,Gas prices are killing me today in Ocho Rios 😤,2025-10-15 11:09:00
766,X,Mi cyaan wait fi di next music festival in Mandeville! 🎶,2025-10-16 17:24:00
767,YouTube,Training hard for the upcoming marathon in St. Catherine 🏃‍♂️,2025-10-15 02:18:00
768,X,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-17 06:12:00
769,YouTube,"Crime rates are going up in St. Catherine, stay safe out there 🚨",2025-10-16 20:41:00
770,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-18 00:28:00
771,YouTube,PM's speech today was inspiring about Montego Bay 🙌,2025-10-15 13:22:00
772,Instagram,Can’t believe another shooting happened in Mandeville 😡,2025-10-15 09:10:00
773,YouTube,Government needs to do more for the people in Kingston 😠,2025-10-16 22:53:00
774,YouTube,Can’t believe another shooting happened in Spanish Town 😡,2025-10-17 23:24:00
775,X,"Budget proposals are out, what do you think about Spanish Town? 💰",2025-10-18 00:10:00
776,X,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-15 21:00:00
777,X,"Crime rates are going up in St. Ann, stay safe out there 🚨",2025-10-15 11:29:00
778,Instagram,"Water shortage again in Kingston, people a suffer.",2025-10-17 17:43:00
779,YouTube,PM's speech today was inspiring about Montego Bay 🙌,2025-10-15 16:16:00
780,X,"Budget proposals are out, what do you think about St. Catherine? 💰",2025-10-15 22:04:00
781,YouTube,Our team won the championship in Portmore! 🏆,2025-10-16 13:05:00
782,X,Mi proud a di new youth program in St. Ann 🇯🇲,2025-10-16 20:43:00
783,X,Hope the new law improves public services about Montego Bay 📜,2025-10-15 18:49:00
784,Instagram,Di bus never show up again in St. Ann 😩,2025-10-15 20:16:00
785,X,Our team won the championship in Montego Bay! 🏆,2025-10-16 02:56:00
786,YouTube,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-17 00:54:00
787,YouTube,The Prime Minister announced new policies today in St. Ann 🇯🇲,2025-10-16 14:09:00
788,Instagram,Mi glad fi see di Reggae Boyz win dem match in St. Catherine!,2025-10-16 12:43:00
789,YouTube,PM's speech today was inspiring about Portmore 🙌,2025-10-15 02:40:00
790,Instagram,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-15 03:47:00
791,X,Hope the new law improves public services about Kingston 📜,2025-10-15 11:37:00
792,YouTube,Our team won the championship in Portmore! 🏆,2025-10-15 21:16:00
793,YouTube,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-15 01:52:00
794,YouTube,Government needs to do more for the people in Ocho Rios 😠,2025-10-15 13:49:00
795,Instagram,The Prime Minister announced new policies today in Portmore 🇯🇲,2025-10-17 03:34:00
796,YouTube,"Di road dem a bad shape in St. Catherine, we need fix it.",2025-10-16 18:48:00
797,YouTube,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-16 13:00:00
798,Instagram,Can’t believe another shooting happened in Spanish Town 😡,2025-10-15 19:18:00
799,X,Hope the new law improves public services about St. Catherine 📜,2025-10-15 10:56:00
800,X,Can’t believe another shooting happened in Ocho Rios 😡,2025-10-15 18:43:00
801,YouTube,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-16 23:45:00
802,X,"Cost of living is ridiculous in Montego Bay, people a struggle 😓",2025-10-16 12:30:00
803,Instagram,Street food a sell out fast in Spanish Town 🌮,2025-10-16 07:23:00
804,YouTube,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-16 18:02:00
805,YouTube,Our team won the championship in St. Catherine! 🏆,2025-10-17 02:48:00
806,YouTube,"Water shortage again in Negril, people a suffer.",2025-10-17 20:35:00
807,X,"Budget proposals are out, what do you think about Spanish Town? 💰",2025-10-16 01:20:00
808,X,"Water shortage again in Portmore, people a suffer.",2025-10-15 01:27:00
809,Instagram,The Prime Minister announced new policies today in Negril 🇯🇲,2025-10-18 00:59:00
810,YouTube,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-15 03:42:00
811,X,Our team won the championship in Mandeville! 🏆,2025-10-15 22:46:00
812,X,The Prime Minister announced new policies today in Portmore 🇯🇲,2025-10-16 19:49:00
813,YouTube,"Budget proposals are out, what do you think about Negril? 💰",2025-10-15 23:23:00
814,YouTube,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-15 21:13:00
815,Instagram,"Crime rates are going up in St. Ann, stay safe out there 🚨",2025-10-17 16:20:00
816,Instagram,Mi hungry fi some jerk chicken in Spanish Town 🍗,2025-10-15 11:14:00
817,YouTube,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-15 10:19:00
818,X,Mi proud a di new youth program in Mandeville 🇯🇲,2025-10-16 21:32:00
819,YouTube,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-16 17:23:00
820,X,Street food a sell out fast in St. Ann 🌮,2025-10-16 15:00:00
821,YouTube,Government needs to do more for the people in Kingston 😠,2025-10-15 00:04:00
822,YouTube,Hope the new law improves public services about Ocho Rios 📜,2025-10-16 06:13:00
823,YouTube,Mi hungry fi some jerk chicken in Spanish Town 🍗,2025-10-16 03:24:00
824,X,Di bus never show up again in Mandeville 😩,2025-10-15 11:36:00
825,Instagram,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-15 12:18:00
826,Instagram,Can’t believe another shooting happened in Spanish Town 😡,2025-10-15 19:31:00
827,Instagram,Mi proud a di new youth program in Mandeville 🇯🇲,2025-10-16 23:09:00
828,YouTube,Training hard for the upcoming marathon in St. Catherine 🏃‍♂️,2025-10-17 23:52:00
829,X,"Budget proposals are out, what do you think about Ocho Rios? 💰",2025-10-17 13:29:00
830,X,The Prime Minister announced new policies today in St. Ann 🇯🇲,2025-10-17 00:32:00
831,Instagram,Di power cut last night was rough in Mandeville ⚡,2025-10-15 00:12:00
832,X,"Crime rates are going up in Portmore, stay safe out there 🚨",2025-10-15 08:37:00
833,X,"Di road dem a bad shape in Spanish Town, we need fix it.",2025-10-15 19:29:00
834,X,"Cost of living is ridiculous in Montego Bay, people a struggle 😓",2025-10-16 00:00:00
835,Instagram,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-17 09:04:00
836,YouTube,Di bus never show up again in Montego Bay 😩,2025-10-17 12:43:00
837,YouTube,"Water shortage again in St. Ann, people a suffer.",2025-10-16 23:38:00
838,YouTube,Can’t believe another shooting happened in Spanish Town 😡,2025-10-15 07:28:00
839,X,Our team won the championship in Ocho Rios! 🏆,2025-10-15 13:28:00
840,X,"Budget proposals are out, what do you think about St. Ann? 💰",2025-10-16 19:22:00
841,X,Mi cyaan wait fi di next music festival in Montego Bay! 🎶,2025-10-15 08:32:00
842,Instagram,Hope the new law improves public services about Montego Bay 📜,2025-10-16 16:02:00
843,YouTube,Training hard for the upcoming marathon in Spanish Town 🏃‍♂️,2025-10-16 15:19:00
844,X,Mi proud a di new youth program in Negril 🇯🇲,2025-10-16 06:33:00
845,X,Training hard for the upcoming marathon in Ocho Rios 🏃‍♂️,2025-10-17 18:58:00
846,YouTube,Di bus never show up again in St. Catherine 😩,2025-10-17 18:06:00
847,YouTube,Mi hungry fi some jerk chicken in Kingston 🍗,2025-10-16 03:42:00
848,X,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-16 14:16:00
849,Instagram,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-17 04:23:00
850,YouTube,PM's speech today was inspiring about Spanish Town 🙌,2025-10-15 02:34:00
851,YouTube,Di power cut last night was rough in Spanish Town ⚡,2025-10-16 00:36:00
852,X,Street food a sell out fast in St. Ann 🌮,2025-10-16 12:54:00
853,YouTube,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-15 09:35:00
854,YouTube,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-17 09:31:00
855,X,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-15 00:41:00
856,Instagram,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-15 17:41:00
857,YouTube,Mi hungry fi some jerk chicken in Mandeville 🍗,2025-10-17 20:52:00
858,YouTube,PM's speech today was inspiring about Portmore 🙌,2025-10-16 17:32:00
859,YouTube,Did you see that crazy goal last night for Ocho Rios ⚽,2025-10-16 21:39:00
860,Instagram,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-16 19:24:00
861,YouTube,Our team won the championship in St. Catherine! 🏆,2025-10-15 00:02:00
862,YouTube,Hope the new law improves public services about St. Ann 📜,2025-10-16 12:08:00
863,X,"Mi seh, di vibes at di concert in Kingston did wicked! 🎵",2025-10-16 11:45:00
864,Instagram,"Budget proposals are out, what do you think about St. Ann? 💰",2025-10-15 09:21:00
865,X,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-15 15:53:00
866,X,Di power cut last night was rough in Montego Bay ⚡,2025-10-16 22:11:00
867,X,"Crime rates are going up in St. Ann, stay safe out there 🚨",2025-10-16 06:44:00
868,X,Can’t believe another shooting happened in Mandeville 😡,2025-10-16 11:16:00
869,Instagram,"Cost of living is ridiculous in Kingston, people a struggle 😓",2025-10-16 12:54:00
870,Instagram,"Water shortage again in Portmore, people a suffer.",2025-10-16 18:51:00
871,Instagram,PM's speech today was inspiring about Mandeville 🙌,2025-10-17 03:00:00
872,X,Training hard for the upcoming marathon in Negril 🏃‍♂️,2025-10-15 07:37:00
873,X,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-17 19:55:00
874,Instagram,Can’t believe another shooting happened in Spanish Town 😡,2025-10-17 23:18:00
875,Instagram,Mi cyaan wait fi di next music festival in Mandeville! 🎶,2025-10-17 03:34:00
876,YouTube,"Water shortage again in St. Catherine, people a suffer.",2025-10-15 18:27:00
877,Instagram,Street food a sell out fast in Portmore 🌮,2025-10-15 09:31:00
878,YouTube,"Water shortage again in Ocho Rios, people a suffer.",2025-10-17 13:55:00
879,YouTube,Di power cut last night was rough in Mandeville ⚡,2025-10-16 17:32:00
880,X,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-15 23:35:00
881,X,PM's speech today was inspiring about Mandeville 🙌,2025-10-15 12:21:00
882,X,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-16 13:04:00
883,YouTube,Hope the new law improves public services about Portmore 📜,2025-10-15 23:45:00
884,X,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-17 00:04:00
885,Instagram,Our team won the championship in Montego Bay! 🏆,2025-10-16 19:08:00
886,YouTube,Street food a sell out fast in Kingston 🌮,2025-10-16 02:05:00
887,YouTube,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-17 13:45:00
888,Instagram,Hope the new law improves public services about Spanish Town 📜,2025-10-15 01:39:00
889,Instagram,"Water shortage again in Mandeville, people a suffer.",2025-10-17 03:17:00
890,YouTube,Di bus never show up again in St. Catherine 😩,2025-10-16 19:28:00
891,X,Government needs to do more for the people in Montego Bay 😠,2025-10-16 07:00:00
892,YouTube,"Water shortage again in Negril, people a suffer.",2025-10-16 08:49:00
893,X,Street food a sell out fast in Kingston 🌮,2025-10-15 22:42:00
894,Instagram,"Cost of living is ridiculous in Portmore, people a struggle 😓",2025-10-17 22:31:00
895,Instagram,Mi glad fi see di Reggae Boyz win dem match in St. Ann!,2025-10-15 09:20:00
896,X,Hope the new law improves public services about Spanish Town 📜,2025-10-17 05:23:00
897,YouTube,Mi hungry fi some jerk chicken in Negril 🍗,2025-10-17 16:39:00
898,YouTube,Mi cyaan wait fi di next music festival in Kingston! 🎶,2025-10-16 18:26:00
899,YouTube,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-15 08:18:00
900,X,Mi hungry fi some jerk chicken in Negril 🍗,2025-10-15 02:41:00
901,Instagram,Training hard for the upcoming marathon in Portmore 🏃‍♂️,2025-10-15 21:42:00
902,X,Did you see that crazy goal last night for Mandeville ⚽,2025-10-16 17:02:00
903,Instagram,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-16 14:06:00
904,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-15 14:11:00
905,YouTube,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-15 07:03:00
906,Instagram,Our team won the championship in Portmore! 🏆,2025-10-17 11:31:00
907,Instagram,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-15 03:17:00
908,YouTube,Street food a sell out fast in Portmore 🌮,2025-10-17 12:06:00
909,X,Did you see that crazy goal last night for Kingston ⚽,2025-10-15 04:56:00
910,YouTube,Hope the new law improves public services about St. Catherine 📜,2025-10-17 18:47:00
911,X,Can’t believe another shooting happened in Mandeville 😡,2025-10-15 21:40:00
912,Instagram,Training hard for the upcoming marathon in St. Catherine 🏃‍♂️,2025-10-16 12:21:00
913,YouTube,PM's speech today was inspiring about Mandeville 🙌,2025-10-17 10:04:00
914,Instagram,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-17 04:32:00
915,YouTube,Our team won the championship in Kingston! 🏆,2025-10-17 18:34:00
916,YouTube,"Mi seh, di vibes at di concert in Ocho Rios did wicked! 🎵",2025-10-17 10:51:00
917,Instagram,Mi cyaan wait fi di next music festival in Mandeville! 🎶,2025-10-16 06:16:00
918,Instagram,Mi proud a di new youth program in St. Ann 🇯🇲,2025-10-16 13:27:00
919,YouTube,Di bus never show up again in Spanish Town 😩,2025-10-16 04:33:00
920,Instagram,Our team won the championship in St. Ann! 🏆,2025-10-15 04:10:00
921,Instagram,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-16 12:10:00
922,X,"Di road dem a bad shape in Kingston, we need fix it.",2025-10-16 21:18:00
923,Instagram,Di bus never show up again in Ocho Rios 😩,2025-10-15 01:01:00
924,Instagram,Street food a sell out fast in Mandeville 🌮,2025-10-16 20:01:00
925,Instagram,"Taxes keep going up, when will it stop in Montego Bay? 💸",2025-10-16 21:36:00
926,X,Mi hungry fi some jerk chicken in Kingston 🍗,2025-10-15 02:25:00
927,X,Can’t believe another shooting happened in Kingston 😡,2025-10-17 08:45:00
928,Instagram,Mi cyaan wait fi di next music festival in St. Ann! 🎶,2025-10-16 10:50:00
929,Instagram,Our team won the championship in St. Ann! 🏆,2025-10-15 19:07:00
930,Instagram,Can’t believe another shooting happened in Ocho Rios 😡,2025-10-16 20:50:00
931,X,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-16 21:36:00
932,YouTube,Government needs to do more for the people in St. Ann 😠,2025-10-17 03:07:00
933,X,Gas prices are killing me today in Montego Bay 😤,2025-10-17 06:06:00
934,X,"Di road dem a bad shape in St. Ann, we need fix it.",2025-10-17 03:47:00
935,YouTube,"Crime rates are going up in Negril, stay safe out there 🚨",2025-10-17 21:35:00
936,X,Gas prices are killing me today in Montego Bay 😤,2025-10-16 03:06:00
937,Instagram,"Mi seh, di vibes at di concert in Portmore did wicked! 🎵",2025-10-15 05:17:00
938,Instagram,"Cost of living is ridiculous in Ocho Rios, people a struggle 😓",2025-10-16 08:28:00
939,Instagram,Hope the new law improves public services about Spanish Town 📜,2025-10-16 10:58:00
940,YouTube,Mi glad fi see di Reggae Boyz win dem match in St. Ann!,2025-10-17 04:44:00
941,Instagram,Hope the new law improves public services about Montego Bay 📜,2025-10-15 10:18:00
942,Instagram,"Water shortage again in Spanish Town, people a suffer.",2025-10-15 11:15:00
943,YouTube,Training hard for the upcoming marathon in Montego Bay 🏃‍♂️,2025-10-15 07:13:00
944,X,"Water shortage again in Ocho Rios, people a suffer.",2025-10-15 11:38:00
945,X,Our team won the championship in St. Catherine! 🏆,2025-10-16 19:03:00
946,YouTube,Mi cyaan wait fi di next music festival in Spanish Town! 🎶,2025-10-17 15:16:00
947,YouTube,Mi proud a di new youth program in Negril 🇯🇲,2025-10-15 03:28:00
948,YouTube,"Water shortage again in Montego Bay, people a suffer.",2025-10-16 10:10:00
949,X,Gas prices are killing me today in Kingston 😤,2025-10-15 14:10:00
950,X,Di power cut last night was rough in Mandeville ⚡,2025-10-16 02:53:00
951,X,Hope the new law improves public services about Montego Bay 📜,2025-10-15 14:26:00
952,X,Di bus never show up again in St. Ann 😩,2025-10-15 00:20:00
953,X,Di power cut last night was rough in Negril ⚡,2025-10-15 09:08:00
954,YouTube,Gas prices are killing me today in St. Ann 😤,2025-10-17 04:55:00
955,X,"Water shortage again in St. Ann, people a suffer.",2025-10-17 01:04:00
956,X,"Cost of living is ridiculous in Ocho Rios, people a struggle 😓",2025-10-16 05:19:00
957,X,Di power cut last night was rough in Montego Bay ⚡,2025-10-15 14:40:00
958,Instagram,Our team won the championship in St. Catherine! 🏆,2025-10-16 22:13:00
959,X,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-15 15:26:00
960,YouTube,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-15 12:26:00
961,YouTube,Street food a sell out fast in Mandeville 🌮,2025-10-15 16:27:00
962,X,Training hard for the upcoming marathon in Portmore 🏃‍♂️,2025-10-17 19:47:00
963,X,Mi hungry fi some jerk chicken in Ocho Rios 🍗,2025-10-17 11:14:00
964,Instagram,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-15 20:25:00
965,Instagram,Gas prices are killing me today in Spanish Town 😤,2025-10-16 20:40:00
966,X,"Water shortage again in Montego Bay, people a suffer.",2025-10-16 16:21:00
967,X,Street food a sell out fast in Kingston 🌮,2025-10-17 08:25:00
968,Instagram,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-16 22:42:00
969,X,Mi cyaan wait fi di next music festival in St. Ann! 🎶,2025-10-17 08:22:00
970,YouTube,Di power cut last night was rough in Spanish Town ⚡,2025-10-17 17:30:00
971,X,Our team won the championship in Negril! 🏆,2025-10-15 19:52:00
972,X,Di bus never show up again in Portmore 😩,2025-10-16 10:31:00
