id,platform,text,timestamp
650,X,Di power cut last night was rough in Ocho Rios ⚡,2025-10-11 04:00:00
651,X,Di power cut last night was rough in Spanish Town ⚡,2025-10-11 03:35:00
652,Instagram,Mi hungry fi some jerk chicken in Portmore 🍗,2025-10-13 04:03:00
653,X,"Di road dem a bad shape in Montego Bay, we need fix it.",2025-10-12 00:49:00
654,X,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-12 03:53:00
655,Instagram,"Cost of living is ridiculous in Ocho Rios, people a struggle 😓",2025-10-11 21:45:00
656,Instagram,"Di road dem a bad shape in Kingston, we need fix it.",2025-10-12 05:01:00
657,Instagram,Di rain mash up di road dem in St. Catherine 🌧️,2025-10-14 01:36:00
658,YouTube,Mi cyaan believe how high di rent dem a go in Kingston 💸,2025-10-14 04:37:00
659,YouTube,"Di road dem a bad shape in Montego Bay, we need fix it.",2025-10-12 03:16:00
660,YouTube,"Cost of living is ridiculous in Kingston, people a struggle 😓",2025-10-13 00:36:00
661,X,Gas prices are killing me today in Spanish Town 😤,2025-10-10 18:50:00
662,Instagram,Government needs to do more for the people in Kingston 😠,2025-10-13 13:07:00
663,YouTube,"Cost of living is ridiculous in Portmore, people a struggle 😓",2025-10-13 15:09:00
664,Instagram,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-11 23:01:00
665,Instagram,Gas prices are killing me today in Spanish Town 😤,2025-10-13 19:50:00
666,Instagram,Di local festival in Kingston was pure vibes! 🎉,2025-10-12 04:56:00
667,YouTube,Did you see that crazy goal last night for St. Ann ⚽,2025-10-14 07:51:00
668,YouTube,PM's speech today was inspiring about Spanish Town 🙌,2025-10-11 08:48:00
669,X,"Crime rates are going up in Montego Bay, stay safe out there 🚨",2025-10-14 16:25:00
670,Instagram,Mi see long queue fi di clinic in St. Ann 🏥,2025-10-11 13:19:00
671,YouTube,PM's speech today was inspiring about St. Ann 🙌,2025-10-14 15:45:00
672,X,"Taxes keep going up, when will it stop in Kingston? 💸",2025-10-13 18:42:00
673,YouTube,"Crime rates are going up in Portmore, stay safe out there 🚨",2025-10-12 01:16:00
674,Instagram,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-11 20:28:00
675,Instagram,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-14 04:37:00
676,YouTube,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-12 04:49:00
677,YouTube,Government needs to do more for the people in Ocho Rios 😠,2025-10-12 16:13:00
678,YouTube,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-13 08:00:00
679,X,Training hard for the upcoming marathon in Mandeville 🏃‍♂️,2025-10-12 11:48:00
680,Instagram,Di power cut last night was rough in St. Catherine ⚡,2025-10-12 10:49:00
681,YouTube,PM's speech today was inspiring about Spanish Town 🙌,2025-10-11 04:19:00
682,X,Hope the new law improves public services about Montego Bay 📜,2025-10-10 07:12:00
683,Instagram,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-13 12:10:00
684,YouTube,Mi cyaan believe how high di rent dem a go in Ocho Rios 💸,2025-10-10 16:31:00
685,X,Our team won the championship in Mandeville! 🏆,2025-10-12 09:24:00
686,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-13 20:01:00
687,YouTube,Di rain mash up di road dem in Mandeville 🌧️,2025-10-14 17:06:00
688,Instagram,PM's speech today was inspiring about Montego Bay 🙌,2025-10-12 17:20:00
689,Instagram,Street food a sell out fast in Kingston 🌮,2025-10-13 15:43:00
690,X,Mi see long queue fi di clinic in Portmore 🏥,2025-10-11 07:13:00
691,X,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-14 19:35:00
692,Instagram,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-14 13:33:00
693,X,Di rain mash up di road dem in Mandeville 🌧️,2025-10-10 17:24:00
694,YouTube,"Taxes keep going up, when will it stop in Spanish Town? 💸",2025-10-12 00:02:00
695,Instagram,Mi cyaan believe how high di rent dem a go in Negril 💸,2025-10-13 20:53:00
696,X,Di stock market in Mandeville a rise 📈,2025-10-12 19:34:00
697,YouTube,"Water shortage again in St. Catherine, people a suffer.",2025-10-13 21:19:00
698,X,The Prime Minister announced new policies today in Ocho Rios 🇯🇲,2025-10-11 21:49:00
699,Instagram,Gas prices are killing me today in Negril 😤,2025-10-13 11:25:00
700,Instagram,Mi hungry fi some jerk chicken in Montego Bay 🍗,2025-10-10 19:30:00
701,Instagram,"Budget proposals are out, what do you think about Spanish Town? 💰",2025-10-14 14:21:00
702,YouTube,Street food a sell out fast in Mandeville 🌮,2025-10-12 03:43:00
703,X,Government needs to do more for the people in Spanish Town 😠,2025-10-11 23:16:00
704,YouTube,Our team won the championship in St. Ann! 🏆,2025-10-11 11:45:00
705,Instagram,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-11 02:06:00
706,YouTube,Di power cut last night was rough in Kingston ⚡,2025-10-13 03:55:00
707,YouTube,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-11 19:23:00
708,YouTube,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-11 07:02:00
709,X,Gas prices are killing me today in St. Catherine 😤,2025-10-10 14:23:00
710,X,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-14 11:25:00
711,Instagram,"Di road dem a bad shape in Spanish Town, we need fix it.",2025-10-13 17:10:00
712,Instagram,"Crime rates are going up in St. Catherine, stay safe out there 🚨",2025-10-14 13:01:00
713,Instagram,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-12 18:04:00
714,Instagram,Government needs to do more for the people in Mandeville 😠,2025-10-14 05:38:00
715,Instagram,Street food a sell out fast in Negril 🌮,2025-10-14 05:11:00
716,YouTube,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-10 09:14:00
717,YouTube,Did you see that crazy goal last night for Portmore ⚽,2025-10-10 20:43:00
718,YouTube,Mi see long queue fi di clinic in Negril 🏥,2025-10-11 04:53:00
719,YouTube,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-12 03:11:00
720,Instagram,"Budget proposals are out, what do you think about Portmore? 💰",2025-10-13 00:39:00
721,X,"Crime rates are going up in Negril, stay safe out there 🚨",2025-10-10 18:34:00
722,Instagram,Street food a sell out fast in St. Catherine 🌮,2025-10-11 02:23:00
723,YouTube,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-14 07:47:00
724,X,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-12 19:06:00
725,Instagram,PM's speech today was inspiring about Spanish Town 🙌,2025-10-10 23:29:00
726,X,Di power cut last night was rough in Mandeville ⚡,2025-10-12 12:02:00
727,Instagram,"New album by Island Nights just dropped, it's fire 🔥",2025-10-13 13:17:00
728,X,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-11 00:01:00
729,Instagram,Government needs to do more for the people in Ocho Rios 😠,2025-10-10 06:26:00
730,X,Street food a sell out fast in Negril 🌮,2025-10-13 03:57:00
731,YouTube,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-10 05:53:00
732,Instagram,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-10 02:56:00
733,YouTube,Mi cyaan believe how high di rent dem a go in Negril 💸,2025-10-11 08:15:00
734,X,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-10 12:55:00
735,Instagram,"Budget proposals are out, what do you think about Spanish Town? 💰",2025-10-13 04:29:00
736,X,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-12 14:16:00
737,YouTube,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-12 07:48:00
738,X,Government needs to do more for the people in Portmore 😠,2025-10-10 02:17:00
739,X,PM's speech today was inspiring about St. Ann 🙌,2025-10-13 14:38:00
740,Instagram,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-11 03:06:00
741,Instagram,Di stock market in Portmore a rise 📈,2025-10-10 02:33:00
742,X,Did you see that crazy goal last night for St. Ann ⚽,2025-10-11 21:34:00
743,YouTube,"Di road dem a bad shape in Portmore, we need fix it.",2025-10-12 02:10:00
744,X,Did you see that crazy goal last night for St. Catherine ⚽,2025-10-12 11:36:00
745,YouTube,Gas prices are killing me today in Mandeville 😤,2025-10-10 05:50:00
746,Instagram,Di stock market in Spanish Town a rise 📈,2025-10-11 03:55:00
747,Instagram,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-10 21:46:00
748,YouTube,"Water shortage again in St. Ann, people a suffer.",2025-10-13 06:26:00
749,Instagram,Di power cut last night was rough in Spanish Town ⚡,2025-10-11 20:22:00
750,X,"Mi seh, di vibes at di concert in St. Catherine did wicked! 🎵",2025-10-14 13:07:00
751,YouTube,"Water shortage again in Ocho Rios, people a suffer.",2025-10-14 00:27:00
752,Instagram,Hope the new law improves public services about St. Ann 📜,2025-10-13 11:43:00
753,X,Gas prices are killing me today in Portmore 😤,2025-10-14 01:48:00
754,Instagram,PM's speech today was inspiring about Portmore 🙌,2025-10-14 19:32:00
755,YouTube,Did you see that crazy goal last night for St. Catherine ⚽,2025-10-13 08:40:00
756,X,Mi cyaan wait fi di next music festival in Negril! 🎶,2025-10-13 22:16:00
757,Instagram,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-10 20:29:00
758,YouTube,"Crime rates are going up in Montego Bay, stay safe out there 🚨",2025-10-11 21:38:00
759,Instagram,"Mi seh, di vibes at di concert in Spanish Town did wicked! 🎵",2025-10-12 06:56:00
760,Instagram,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-11 07:13:00
761,YouTube,Di bus never show up again in Portmore 😩,2025-10-10 23:08:00
762,YouTube,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-10 00:26:00
763,Instagram,Training hard for the upcoming marathon in Mandeville 🏃‍♂️,2025-10-14 00:04:00
764,X,Mi glad fi see di Reggae Boyz win dem match in Mandeville!,2025-10-11 16:01:00
765,Instagram,Government needs to do more for the people in St. Ann 😠,2025-10-11 07:21:00
766,Instagram,PM's speech today was inspiring about Portmore 🙌,2025-10-13 11:46:00
767,Instagram,Mi hungry fi some jerk chicken in Mandeville 🍗,2025-10-11 12:15:00
768,YouTube,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-13 21:05:00
769,X,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-14 01:49:00
770,YouTube,"Cost of living is ridiculous in Kingston, people a struggle 😓",2025-10-14 08:13:00
771,X,"Water shortage again in Spanish Town, people a suffer.",2025-10-11 17:08:00
772,YouTube,Hope the new law improves public services about Portmore 📜,2025-10-12 08:08:00
773,Instagram,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-10 10:15:00
774,X,The Prime Minister announced new policies today in Negril 🇯🇲,2025-10-14 03:25:00
775,X,"Di road dem a bad shape in Negril, we need fix it.",2025-10-14 03:39:00
776,Instagram,The Prime Minister announced new policies today in St. Catherine 🇯🇲,2025-10-10 00:52:00
777,YouTube,Mi proud a di new youth program in Montego Bay 🇯🇲,2025-10-13 22:52:00
778,Instagram,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-14 06:19:00
779,X,"Di road dem a bad shape in Portmore, we need fix it.",2025-10-11 02:21:00
780,Instagram,Mi hungry fi some jerk chicken in Montego Bay 🍗,2025-10-10 11:47:00
781,X,Mi cyaan believe how high di rent dem a go in Negril 💸,2025-10-12 17:31:00
782,Instagram,Can’t believe another shooting happened in St. Ann 😡,2025-10-12 16:05:00
783,X,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-14 08:08:00
784,Instagram,"Di road dem a bad shape in Negril, we need fix it.",2025-10-10 04:18:00
785,YouTube,Di power cut last night was rough in Negril ⚡,2025-10-11 00:55:00
786,YouTube,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-14 20:11:00
787,X,Mi cyaan wait fi di next music festival in St. Ann! 🎶,2025-10-12 14:48:00
788,YouTube,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-11 03:18:00
789,YouTube,Mi see long queue fi di clinic in Ocho Rios 🏥,2025-10-13 10:18:00
790,Instagram,Our team won the championship in St. Catherine! 🏆,2025-10-14 07:37:00
791,X,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-14 21:46:00
792,Instagram,Di power cut last night was rough in St. Ann ⚡,2025-10-14 16:21:00
793,X,Mi glad fi see di Reggae Boyz win dem match in Negril!,2025-10-12 03:07:00
794,YouTube,Gas prices are killing me today in Spanish Town 😤,2025-10-11 19:23:00
795,Instagram,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-13 23:31:00
796,X,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-14 16:52:00
797,Instagram,Street food a sell out fast in Kingston 🌮,2025-10-14 07:37:00
798,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-11 02:10:00
799,X,Mi proud a di new youth program in Kingston 🇯🇲,2025-10-10 16:09:00
800,YouTube,Training hard for the upcoming marathon in Spanish Town 🏃‍♂️,2025-10-12 10:38:00
801,X,Gas prices are killing me today in Kingston 😤,2025-10-13 02:22:00
802,YouTube,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-12 08:42:00
803,X,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-14 19:29:00
804,YouTube,"Mi seh, di vibes at di concert in St. Ann did wicked! 🎵",2025-10-11 02:38:00
805,Instagram,Mi cyaan believe how high di rent dem a go in St. Catherine 💸,2025-10-14 23:25:00
806,YouTube,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-10 19:19:00
807,X,"Water shortage again in Spanish Town, people a suffer.",2025-10-12 21:27:00
808,X,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-12 02:46:00
809,Instagram,Did you see that crazy goal last night for Spanish Town ⚽,2025-10-10 03:31:00
810,X,Mi proud a di new youth program in St. Ann 🇯🇲,2025-10-10 12:48:00
811,X,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-11 19:07:00
812,X,"Taxes keep going up, when will it stop in Negril? 💸",2025-10-11 17:24:00
813,X,Hope the new law improves public services about St. Catherine 📜,2025-10-11 21:01:00
814,YouTube,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-11 05:54:00
815,YouTube,Government needs to do more for the people in Spanish Town 😠,2025-10-10 01:08:00
816,Instagram,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-11 15:37:00
817,YouTube,Mi proud a di new youth program in Kingston 🇯🇲,2025-10-13 02:04:00
818,Instagram,Di rain mash up di road dem in Ocho Rios 🌧️,2025-10-11 11:50:00
819,Instagram,Di bus never show up again in Ocho Rios 😩,2025-10-12 22:34:00
820,YouTube,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-11 06:28:00
821,Instagram,Gas prices are killing me today in St. Ann 😤,2025-10-11 13:28:00
822,X,"Di road dem a bad shape in Negril, we need fix it.",2025-10-10 22:10:00
823,YouTube,Mi cyaan believe how high di rent dem a go in St. Catherine 💸,2025-10-13 19:35:00
824,X,"Water shortage again in Mandeville, people a suffer.",2025-10-10 03:49:00
825,X,Did you see that crazy goal last night for Montego Bay ⚽,2025-10-13 11:27:00
826,Instagram,"Mi seh, di vibes at di concert in St. Ann did wicked! 🎵",2025-10-13 13:18:00
827,Instagram,Di power cut last night was rough in Negril ⚡,2025-10-10 16:59:00
828,X,Did you see that crazy goal last night for Mandeville ⚽,2025-10-13 14:56:00
829,Instagram,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-13 15:36:00
830,Instagram,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-11 08:34:00
831,X,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-11 14:58:00
832,Instagram,Our team won the championship in Montego Bay! 🏆,2025-10-13 07:16:00
833,X,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-10 14:41:00
834,X,"Mi seh, di vibes at di concert in Portmore did wicked! 🎵",2025-10-12 18:53:00
835,X,Mi hungry fi some jerk chicken in Spanish Town 🍗,2025-10-10 16:04:00
836,YouTube,Mi glad fi see di Reggae Boyz win dem match in Ocho Rios!,2025-10-12 13:07:00
837,X,Di stock market in Kingston a rise 📈,2025-10-11 17:08:00
838,YouTube,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-13 14:11:00
839,YouTube,Government needs to do more for the people in Ocho Rios 😠,2025-10-11 07:11:00
840,X,"Mi seh, di vibes at di concert in St. Catherine did wicked! 🎵",2025-10-12 10:36:00
841,X,"Budget proposals are out, what do you think about Negril? 💰",2025-10-12 19:18:00
842,X,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-14 14:20:00
843,YouTube,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-10 00:40:00
844,X,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-12 01:22:00
845,X,Mi cyaan believe how high di rent dem a go in St. Catherine 💸,2025-10-12 05:02:00
846,Instagram,Can’t believe another shooting happened in Kingston 😡,2025-10-14 01:21:00
847,X,"Cost of living is ridiculous in Ocho Rios, people a struggle 😓",2025-10-14 08:41:00
848,X,Di rain mash up di road dem in Spanish Town 🌧️,2025-10-12 02:14:00
849,Instagram,Mi hungry fi some jerk chicken in Portmore 🍗,2025-10-11 02:53:00
850,Instagram,Mi hungry fi some jerk chicken in Ocho Rios 🍗,2025-10-13 01:22:00
851,X,Di stock market in Negril a rise 📈,2025-10-10 12:43:00
852,Instagram,"Budget proposals are out, what do you think about Portmore? 💰",2025-10-10 00:41:00
853,X,Hope the new law improves public services about Mandeville 📜,2025-10-11 01:07:00
854,Instagram,Can’t believe another shooting happened in St. Ann 😡,2025-10-12 05:18:00
855,Instagram,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-11 08:37:00
856,X,Di bus never show up again in Kingston 😩,2025-10-10 08:04:00
857,Instagram,Di stock market in Kingston a rise 📈,2025-10-13 09:33:00
858,X,"Water shortage again in Montego Bay, people a suffer.",2025-10-11 21:39:00
859,Instagram,"Water shortage again in Mandeville, people a suffer.",2025-10-10 05:52:00
860,Instagram,Mi hungry fi some jerk chicken in Kingston 🍗,2025-10-11 15:32:00
861,X,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-11 02:28:00
862,Instagram,Mi see long queue fi di clinic in Portmore 🏥,2025-10-12 06:46:00
863,Instagram,Hope the new law improves public services about Ocho Rios 📜,2025-10-10 00:58:00
864,YouTube,Mi proud a di new youth program in Negril 🇯🇲,2025-10-10 12:29:00
865,X,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-13 13:07:00
866,YouTube,Training hard for the upcoming marathon in St. Ann 🏃‍♂️,2025-10-12 12:52:00
867,X,Mi glad fi see di Reggae Boyz win dem match in St. Ann!,2025-10-13 22:07:00
868,YouTube,"New album by Island Nights just dropped, it's fire 🔥",2025-10-11 16:14:00
869,Instagram,Can’t believe another shooting happened in Montego Bay 😡,2025-10-10 22:11:00
870,Instagram,Gas prices are killing me today in Kingston 😤,2025-10-12 06:10:00
871,YouTube,Di bus never show up again in Montego Bay 😩,2025-10-10 04:00:00
872,Instagram,Training hard for the upcoming marathon in Portmore 🏃‍♂️,2025-10-11 14:09:00
873,YouTube,Our team won the championship in St. Ann! 🏆,2025-10-11 00:39:00
874,X,"Water shortage again in Ocho Rios, people a suffer.",2025-10-11 01:35:00
875,Instagram,Di stock market in Spanish Town a rise 📈,2025-10-12 04:34:00
876,X,"Taxes keep going up, when will it stop in St. Ann? 💸",2025-10-14 00:41:00
877,X,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-13 05:53:00
878,Instagram,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-14 21:52:00
879,X,"Cost of living is ridiculous in Mandeville, people a struggle 😓",2025-10-10 11:35:00
880,Instagram,"Di road dem a bad shape in Ocho Rios, we need fix it.",2025-10-12 20:42:00
881,YouTube,Di stock market in Spanish Town a rise 📈,2025-10-11 21:22:00
882,X,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-10 16:25:00
883,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-12 16:10:00
884,X,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-13 10:00:00
885,X,Hope the new law improves public services about St. Ann 📜,2025-10-13 17:32:00
886,YouTube,Hope the new law improves public services about St. Catherine 📜,2025-10-11 02:42:00
887,Instagram,Mi cyaan wait fi di next music festival in Spanish Town! 🎶,2025-10-10 00:58:00
888,X,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-12 02:59:00
889,YouTube,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-11 02:11:00
890,YouTube,"Mi seh, di vibes at di concert in Portmore did wicked! 🎵",2025-10-11 16:52:00
891,Instagram,Gas prices are killing me today in Ocho Rios 😤,2025-10-10 11:10:00
892,Instagram,Gas prices are killing me today in Mandeville 😤,2025-10-12 02:55:00
893,X,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-12 04:03:00
894,YouTube,Mi see long queue fi di clinic in Portmore 🏥,2025-10-13 02:42:00
895,YouTube,Di bus never show up again in Kingston 😩,2025-10-10 06:27:00
896,YouTube,Di stock market in St. Catherine a rise 📈,2025-10-14 22:11:00
897,Instagram,Our team won the championship in Portmore! 🏆,2025-10-11 03:36:00
898,Instagram,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-10 20:31:00
899,YouTube,Di bus never show up again in St. Ann 😩,2025-10-12 12:27:00
900,Instagram,"Mi seh, di vibes at di concert in Kingston did wicked! 🎵",2025-10-12 19:30:00
901,YouTube,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-11 01:45:00
902,YouTube,Government needs to do more for the people in St. Catherine 😠,2025-10-11 15:02:00
903,X,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-11 11:05:00
904,X,"Budget proposals are out, what do you think about St. Catherine? 💰",2025-10-13 01:31:00
905,YouTube,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-12 12:46:00
906,Instagram,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-10 02:35:00
907,X,Di stock market in Mandeville a rise 📈,2025-10-13 08:03:00
908,YouTube,Hope the new law improves public services about Kingston 📜,2025-10-13 17:36:00
909,YouTube,Did you see that crazy goal last night for Portmore ⚽,2025-10-11 09:51:00
910,X,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-13 15:17:00
911,YouTube,Hope the new law improves public services about Negril 📜,2025-10-11 22:24:00
912,Instagram,PM's speech today was inspiring about Portmore 🙌,2025-10-10 00:57:00
913,X,Di stock market in Portmore a rise 📈,2025-10-12 22:24:00
914,YouTube,"Cost of living is ridiculous in Portmore, people a struggle 😓",2025-10-11 16:17:00
915,X,Di local festival in Ocho Rios was pure vibes! 🎉,2025-10-12 20:42:00
916,Instagram,PM's speech today was inspiring about Spanish Town 🙌,2025-10-14 08:29:00
917,Instagram,Mi glad fi see di Reggae Boyz win dem match in Spanish Town!,2025-10-14 11:42:00
918,X,Gas prices are killing me today in Spanish Town 😤,2025-10-10 05:12:00
919,Instagram,"Cost of living is ridiculous in Spanish Town, people a struggle 😓",2025-10-13 13:00:00
920,Instagram,Our team won the championship in Kingston! 🏆,2025-10-13 12:09:00
921,YouTube,Gas prices are killing me today in Negril 😤,2025-10-11 11:13:00
922,Instagram,Street food a sell out fast in Negril 🌮,2025-10-15 00:44:00
923,Instagram,Did you see that crazy goal last night for St. Catherine ⚽,2025-10-10 15:33:00
924,YouTube,Di bus never show up again in Negril 😩,2025-10-12 13:20:00
925,YouTube,Mi see long queue fi di clinic in Portmore 🏥,2025-10-12 10:56:00
926,X,Di bus never show up again in Montego Bay 😩,2025-10-12 06:38:00
927,YouTube,PM's speech today was inspiring about Montego Bay 🙌,2025-10-12 23:03:00
928,YouTube,Di power cut last night was rough in Negril ⚡,2025-10-13 07:14:00
929,Instagram,Di rain mash up di road dem in Negril 🌧️,2025-10-10 07:14:00
930,Instagram,Government needs to do more for the people in Montego Bay 😠,2025-10-14 17:55:00
931,X,Street food a sell out fast in St. Catherine 🌮,2025-10-12 13:45:00
932,X,Can’t believe another shooting happened in Negril 😡,2025-10-11 21:34:00
933,YouTube,"Crime rates are going up in Kingston, stay safe out there 🚨",2025-10-12 09:51:00
934,YouTube,Government needs to do more for the people in Negril 😠,2025-10-13 10:00:00
935,Instagram,Our team won the championship in St. Catherine! 🏆,2025-10-13 10:06:00
936,X,Mi see long queue fi di clinic in Ocho Rios 🏥,2025-10-13 08:04:00
937,YouTube,"Water shortage again in Montego Bay, people a suffer.",2025-10-10 19:56:00
938,YouTube,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-14 17:13:00
939,X,"Cost of living is ridiculous in Montego Bay, people a struggle 😓",2025-10-12 00:00:00
940,YouTube,"Di road dem a bad shape in St. Catherine, we need fix it.",2025-10-13 01:44:00
941,YouTube,"Mi seh, di vibes at di concert in St. Ann did wicked! 🎵",2025-10-14 13:03:00
942,YouTube,Di power cut last night was rough in Ocho Rios ⚡,2025-10-10 00:19:00
943,Instagram,Government needs to do more for the people in Kingston 😠,2025-10-11 12:20:00
944,YouTube,"Di road dem a bad shape in Montego Bay, we need fix it.",2025-10-11 17:08:00
945,YouTube,"Water shortage again in Kingston, people a suffer.",2025-10-14 22:01:00
946,X,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-13 16:02:00
947,YouTube,Training hard for the upcoming marathon in Portmore 🏃‍♂️,2025-10-13 06:07:00
948,X,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-12 22:31:00
949,X,Government needs to do more for the people in Spanish Town 😠,2025-10-12 07:17:00
950,Instagram,Di power cut last night was rough in Negril ⚡,2025-10-12 09:43:00
951,YouTube,Our team won the championship in St. Ann! 🏆,2025-10-12 00:14:00
952,YouTube,Di power cut last night was rough in Negril ⚡,2025-10-10 21:42:00
953,Instagram,Did you see that crazy goal last night for Ocho Rios ⚽,2025-10-14 00:56:00
954,X,Mi see long queue fi di clinic in Negril 🏥,2025-10-13 19:34:00
955,YouTube,Di bus never show up again in Kingston 😩,2025-10-14 19:51:00
956,YouTube,"Budget proposals are out, what do you think about Ocho Rios? 💰",2025-10-12 07:03:00
957,X,"Budget proposals are out, what do you think about Montego Bay? 💰",2025-10-13 19:50:00
958,Instagram,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-14 13:16:00
959,X,"Crime rates are going up in Mandeville, stay safe out there 🚨",2025-10-13 10:03:00
960,Instagram,Government needs to do more for the people in Negril 😠,2025-10-12 20:08:00
961,Instagram,Can’t believe another shooting happened in St. Catherine 😡,2025-10-13 17:42:00
962,Instagram,"That movie 'Jungle Quest' was epic, totally worth it 🎬",2025-10-12 05:21:00
963,YouTube,Mi cyaan wait fi di next music festival in Negril! 🎶,2025-10-11 23:46:00
964,X,Di stock market in Portmore a rise 📈,2025-10-14 02:41:00
965,Instagram,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-10 05:08:00
966,YouTube,Can’t believe another shooting happened in Negril 😡,2025-10-14 13:54:00
967,Instagram,"Di road dem a bad shape in Negril, we need fix it.",2025-10-14 21:18:00
968,Instagram,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-11 11:17:00
969,Instagram,Mi see long queue fi di clinic in Spanish Town 🏥,2025-10-12 20:01:00
970,YouTube,Can’t believe another shooting happened in Ocho Rios 😡,2025-10-11 16:41:00
971,Instagram,Gas prices are killing me today in Ocho Rios 😤,2025-10-11 00:05:00
972,Instagram,Di rain mash up di road dem in Portmore 🌧️,2025-10-13 10:07:00
973,Instagram,"Mi seh, di vibes at di concert in Portmore did wicked! 🎵",2025-10-11 06:07:00
974,X,Di bus never show up again in Spanish Town 😩,2025-10-13 11:08:00
